market_name,submarket_name,property_type,property_class,metric_name,metric_value,metric_unit,period,data_source,confidence_level,notes
Chicago,The Loop,retail,A,stabilized_occupancy,93.0,%,2024-01-01,Industry Benchmark,medium,
Chicago,The Loop,retail,B,stabilized_occupancy,91.0,%,2024-01-01,Industry Benchmark,medium,
Chicago,The Loop,retail,C,stabilized_occupancy,89.0,%,2024-01-01,Industry Benchmark,medium,
Chicago,River North,multifamily,A,stabilized_occupancy,95.0,%,2024-01-01,Industry Benchmark,medium,
Chicago,River North,multifamily,B,stabilized_occupancy,94.0,%,2024-01-01,Industry Benchmark,medium,
Chicago,River North,multifamily,C,stabilized_occupancy,92.0,%,2024-01-01,Industry Benchmark,medium,
Chicago,River North,office,A,stabilized_occupancy,90.0,%,2024-01-01,Industry Benchmark,medium,
Chicago,River North,office,B,stabilized_occupancy,87.0,%,2024-01-01,Industry Benchmark,medium,
Chicago,River North,office,C,stabilized_occupancy,85.0,%,2024-01-01,Industry Benchmark,medium,
Chicago,River North,retail,A,stabilized_occupancy,93.0,%,2024-01-01,Industry Benchmark,medium,
Chicago,River North,retail,B,stabilized_occupancy,91.0,%,2024-01-01,Industry Benchmark,medium,
Chicago,River North,retail,C,stabilized_occupancy,89.0,%,2024-01-01,Industry Benchmark,medium,
Chicago,West Loop,multifamily,A,stabilized_occupancy,95.0,%,2024-01-01,Industry Benchmark,medium,
Chicago,West Loop,multifamily,B,stabilized_occupancy,94.0,%,2024-01-01,Industry Benchmark,medium,
Chicago,West Loop,multifamily,C,stabilized_occupancy,92.0,%,2024-01-01,Industry Benchmark,medium,
Chicago,West Loop,office,A,stabilized_occupancy,90.0,%,2024-01-01,Industry Benchmark,medium,
Chicago,West Loop,office,B,stabilized_occupancy,87.0,%,2024-01-01,Industry Benchmark,medium,
Chicago,West Loop,office,C,stabilized_occupancy,85.0,%,2024-01-01,Industry Benchmark,medium,
Chicago,West Loop,retail,A,stabilized_occupancy,93.0,%,2024-01-01,Industry Benchmark,medium,
Chicago,West Loop,retail,B,stabilized_occupancy,91.0,%,2024-01-01,Industry Benchmark,medium,
Chicago,West Loop,retail,C,stabilized_occupancy,89.0,%,2024-01-01,Industry Benchmark,medium,
Chicago,South Loop,multifamily,A,stabilized_occupancy,95.0,%,2024-01-01,Industry Benchmark,medium,
Chicago,South Loop,multifamily,B,stabilized_occupancy,94.0,%,2024-01-01,Industry Benchmark,medium,
Chicago,South Loop,multifamily,C,stabilized_occupancy,92.0,%,2024-01-01,Industry Benchmark,medium,
Chicago,South Loop,office,A,stabilized_occupancy,90.0,%,2024-01-01,Industry Benchmark,medium,
Chicago,South Loop,office,B,stabilized_occupancy,87.0,%,2024-01-01,Industry Benchmark,medium,
Chicago,South Loop,office,C,stabilized_occupancy,85.0,%,2024-01-01,Industry Benchmark,medium,
Chicago,South Loop,retail,A,stabilized_occupancy,93.0,%,2024-01-01,Industry Benchmark,medium,
Chicago,South Loop,retail,B,stabilized_occupancy,91.0,%,2024-01-01,Industry Benchmark,medium,
Chicago,South Loop,retail,C,stabilized_occupancy,89.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Back Bay,multifamily,A,stabilized_occupancy,95.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Back Bay,multifamily,B,stabilized_occupancy,94.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Back Bay,multifamily,C,stabilized_occupancy,92.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Back Bay,office,A,stabilized_occupancy,90.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Back Bay,office,B,stabilized_occupancy,87.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Back Bay,office,C,stabilized_occupancy,85.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Back Bay,retail,A,stabilized_occupancy,93.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Back Bay,retail,B,stabilized_occupancy,91.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Back Bay,retail,C,stabilized_occupancy,89.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Seaport,multifamily,A,stabilized_occupancy,95.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Seaport,multifamily,B,stabilized_occupancy,94.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Seaport,multifamily,C,stabilized_occupancy,92.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Seaport,office,A,stabilized_occupancy,90.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Seaport,office,B,stabilized_occupancy,87.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Seaport,office,C,stabilized_occupancy,85.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Seaport,retail,A,stabilized_occupancy,93.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Seaport,retail,B,stabilized_occupancy,91.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Seaport,retail,C,stabilized_occupancy,89.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Cambridge,multifamily,A,stabilized_occupancy,95.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Cambridge,multifamily,B,stabilized_occupancy,94.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Cambridge,multifamily,C,stabilized_occupancy,92.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Cambridge,office,A,stabilized_occupancy,90.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Cambridge,office,B,stabilized_occupancy,87.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Cambridge,office,C,stabilized_occupancy,85.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Cambridge,retail,A,stabilized_occupancy,93.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Cambridge,retail,B,stabilized_occupancy,91.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Cambridge,retail,C,stabilized_occupancy,89.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Allston,multifamily,A,stabilized_occupancy,95.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Allston,multifamily,B,stabilized_occupancy,94.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Allston,multifamily,C,stabilized_occupancy,92.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Allston,office,A,stabilized_occupancy,90.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Allston,office,B,stabilized_occupancy,87.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Allston,office,C,stabilized_occupancy,85.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Allston,retail,A,stabilized_occupancy,93.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Allston,retail,B,stabilized_occupancy,91.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Allston,retail,C,stabilized_occupancy,89.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Fenway,multifamily,A,stabilized_occupancy,95.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Fenway,multifamily,B,stabilized_occupancy,94.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Fenway,multifamily,C,stabilized_occupancy,92.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Fenway,office,A,stabilized_occupancy,90.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Fenway,office,B,stabilized_occupancy,87.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Fenway,office,C,stabilized_occupancy,85.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Fenway,retail,A,stabilized_occupancy,93.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Fenway,retail,B,stabilized_occupancy,91.0,%,2024-01-01,Industry Benchmark,medium,
Boston,Fenway,retail,C,stabilized_occupancy,89.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Downtown,multifamily,A,stabilized_occupancy,95.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Downtown,multifamily,B,stabilized_occupancy,94.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Downtown,multifamily,C,stabilized_occupancy,92.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Downtown,office,A,stabilized_occupancy,90.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Downtown,office,B,stabilized_occupancy,87.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Downtown,office,C,stabilized_occupancy,85.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Downtown,retail,A,stabilized_occupancy,93.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Downtown,retail,B,stabilized_occupancy,91.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Downtown,retail,C,stabilized_occupancy,89.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Capitol Hill,multifamily,A,stabilized_occupancy,95.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Capitol Hill,multifamily,B,stabilized_occupancy,94.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Capitol Hill,multifamily,C,stabilized_occupancy,92.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Capitol Hill,office,A,stabilized_occupancy,90.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Capitol Hill,office,B,stabilized_occupancy,87.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Capitol Hill,office,C,stabilized_occupancy,85.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Capitol Hill,retail,A,stabilized_occupancy,93.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Capitol Hill,retail,B,stabilized_occupancy,91.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Capitol Hill,retail,C,stabilized_occupancy,89.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Georgetown,multifamily,A,stabilized_occupancy,95.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Georgetown,multifamily,B,stabilized_occupancy,94.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Georgetown,multifamily,C,stabilized_occupancy,92.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Georgetown,office,A,stabilized_occupancy,90.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Georgetown,office,B,stabilized_occupancy,87.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Georgetown,office,C,stabilized_occupancy,85.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Georgetown,retail,A,stabilized_occupancy,93.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Georgetown,retail,B,stabilized_occupancy,91.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Georgetown,retail,C,stabilized_occupancy,89.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Dupont Circle,multifamily,A,stabilized_occupancy,95.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Dupont Circle,multifamily,B,stabilized_occupancy,94.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Dupont Circle,multifamily,C,stabilized_occupancy,92.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Dupont Circle,office,A,stabilized_occupancy,90.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Dupont Circle,office,B,stabilized_occupancy,87.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Dupont Circle,office,C,stabilized_occupancy,85.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Dupont Circle,retail,A,stabilized_occupancy,93.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Dupont Circle,retail,B,stabilized_occupancy,91.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Dupont Circle,retail,C,stabilized_occupancy,89.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Navy Yard,multifamily,A,stabilized_occupancy,95.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Navy Yard,multifamily,B,stabilized_occupancy,94.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Navy Yard,multifamily,C,stabilized_occupancy,92.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Navy Yard,office,A,stabilized_occupancy,90.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Navy Yard,office,B,stabilized_occupancy,87.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Navy Yard,office,C,stabilized_occupancy,85.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Navy Yard,retail,A,stabilized_occupancy,93.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Navy Yard,retail,B,stabilized_occupancy,91.0,%,2024-01-01,Industry Benchmark,medium,
Washington DC,Navy Yard,retail,C,stabilized_occupancy,89.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Downtown,multifamily,A,stabilized_occupancy,95.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Downtown,multifamily,B,stabilized_occupancy,94.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Downtown,multifamily,C,stabilized_occupancy,92.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Downtown,office,A,stabilized_occupancy,90.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Downtown,office,B,stabilized_occupancy,87.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Downtown,office,C,stabilized_occupancy,85.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Downtown,retail,A,stabilized_occupancy,93.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Downtown,retail,B,stabilized_occupancy,91.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Downtown,retail,C,stabilized_occupancy,89.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Capitol Hill,multifamily,A,stabilized_occupancy,95.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Capitol Hill,multifamily,B,stabilized_occupancy,94.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Capitol Hill,multifamily,C,stabilized_occupancy,92.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Capitol Hill,office,A,stabilized_occupancy,90.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Capitol Hill,office,B,stabilized_occupancy,87.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Capitol Hill,office,C,stabilized_occupancy,85.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Capitol Hill,retail,A,stabilized_occupancy,93.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Capitol Hill,retail,B,stabilized_occupancy,91.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Capitol Hill,retail,C,stabilized_occupancy,89.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Ballard,multifamily,A,stabilized_occupancy,95.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Ballard,multifamily,B,stabilized_occupancy,94.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Ballard,multifamily,C,stabilized_occupancy,92.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Ballard,office,A,stabilized_occupancy,90.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Ballard,office,B,stabilized_occupancy,87.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Ballard,office,C,stabilized_occupancy,85.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Ballard,retail,A,stabilized_occupancy,93.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Ballard,retail,B,stabilized_occupancy,91.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Ballard,retail,C,stabilized_occupancy,89.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Fremont,multifamily,A,stabilized_occupancy,95.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Fremont,multifamily,B,stabilized_occupancy,94.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Fremont,multifamily,C,stabilized_occupancy,92.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Fremont,office,A,stabilized_occupancy,90.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Fremont,office,B,stabilized_occupancy,87.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Fremont,office,C,stabilized_occupancy,85.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Fremont,retail,A,stabilized_occupancy,93.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Fremont,retail,B,stabilized_occupancy,91.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Fremont,retail,C,stabilized_occupancy,89.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Queen Anne,multifamily,A,stabilized_occupancy,95.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Queen Anne,multifamily,B,stabilized_occupancy,94.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Queen Anne,multifamily,C,stabilized_occupancy,92.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Queen Anne,office,A,stabilized_occupancy,90.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Queen Anne,office,B,stabilized_occupancy,87.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Queen Anne,office,C,stabilized_occupancy,85.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Queen Anne,retail,A,stabilized_occupancy,93.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Queen Anne,retail,B,stabilized_occupancy,91.0,%,2024-01-01,Industry Benchmark,medium,
Seattle,Queen Anne,retail,C,stabilized_occupancy,89.0,%,2024-01-01,Industry Benchmark,medium,
Austin,Downtown,multifamily,A,stabilized_occupancy,95.0,%,2024-01-01,Industry Benchmark,medium,
Austin,Downtown,multifamily,B,stabilized_occupancy,94.0,%,2024-01-01,Industry Benchmark,medium,
Austin,Downtown,multifamily,C,stabilized_occupancy,92.0,%,2024-01-01,Industry Benchmark,medium,
Austin,Downtown,office,A,stabilized_occupancy,90.0,%,2024-01-01,Industry Benchmark,medium,
Austin,Downtown,office,B,stabilized_occupancy,87.0,%,2024-01-01,Industry Benchmark,medium,
Austin,Downtown,office,C,stabilized_occupancy,85.0,%,2024-01-01,Industry Benchmark,medium,
Austin,Downtown,retail,A,stabilized_occupancy,93.0,%,2024-01-01,Industry Benchmark,medium,
Austin,Downtown,retail,B,stabilized_occupancy,91.0,%,2024-01-01,Industry Benchmark,medium,
Austin,Downtown,retail,C,stabilized_occupancy,89.0,%,2024-01-01,Industry Benchmark,medium,
Austin,East Austin,multifamily,A,stabilized_occupancy,95.0,%,2024-01-01,Industry Benchmark,medium,
Austin,East Austin,multifamily,B,stabilized_occupancy,94.0,%,2024-01-01,Industry Benchmark,medium,
Austin,East Austin,multifamily,C,stabilized_occupancy,92.0,%,2024-01-01,Industry Benchmark,medium,
Austin,East Austin,office,A,stabilized_occupancy,90.0,%,2024-01-01,Industry Benchmark,medium,
Austin,East Austin,office,B,stabilized_occupancy,87.0,%,2024-01-01,Industry Benchmark,medium,
Austin,East Austin,office,C,stabilized_occupancy,85.0,%,2024-01-01,Industry Benchmark,medium,
Austin,East Austin,retail,A,stabilized_occupancy,93.0,%,2024-01-01,Industry Benchmark,medium,
Austin,East Austin,retail,B,stabilized_occupancy,91.0,%,2024-01-01,Industry Benchmark,medium,
Austin,East Austin,retail,C,stabilized_occupancy,89.0,%,2024-01-01,Industry Benchmark,medium,
Austin,Domain,multifamily,A,stabilized_occupancy,95.0,%,2024-01-01,Industry Benchmark,medium,
Austin,Domain,multifamily,B,stabilized_occupancy,94.0,%,2024-01-01,Industry Benchmark,medium,
Austin,Domain,multifamily,C,stabilized_occupancy,92.0,%,2024-01-01,Industry Benchmark,medium,
Austin,Domain,office,A,stabilized_occupancy,90.0,%,2024-01-01,Industry Benchmark,medium,
Austin,Domain,office,B,stabilized_occupancy,87.0,%,2024-01-01,Industry Benchmark,medium,
Austin,Domain,office,C,stabilized_occupancy,85.0,%,2024-01-01,Industry Benchmark,medium,
Austin,Domain,retail,A,stabilized_occupancy,93.0,%,2024-01-01,Industry Benchmark,medium,
Austin,Domain,retail,B,stabilized_occupancy,91.0,%,2024-01-01,Industry Benchmark,medium,
Austin,Domain,retail,C,stabilized_occupancy,89.0,%,2024-01-01,Industry Benchmark,medium,
Austin,South Congress,multifamily,A,stabilized_occupancy,95.0,%,2024-01-01,Industry Benchmark,medium,
Austin,South Congress,multifamily,B,stabilized_occupancy,94.0,%,2024-01-01,Industry Benchmark,medium,
Austin,South Congress,multifamily,C,stabilized_occupancy,92.0,%,2024-01-01,Industry Benchmark,medium,
Austin,South Congress,office,A,stabilized_occupancy,90.0,%,2024-01-01,Industry Benchmark,medium,
Austin,South Congress,office,B,stabilized_occupancy,87.0,%,2024-01-01,Industry Benchmark,medium,
Austin,South Congress,office,C,stabilized_occupancy,85.0,%,2024-01-01,Industry Benchmark,medium,
Austin,South Congress,retail,A,stabilized_occupancy,93.0,%,2024-01-01,Industry Benchmark,medium,
Austin,South Congress,retail,B,stabilized_occupancy,91.0,%,2024-01-01,Industry Benchmark,medium,
Austin,South Congress,retail,C,stabilized_occupancy,89.0,%,2024-01-01,Industry Benchmark,medium,
Austin,West Campus,multifamily,A,stabilized_occupancy,95.0,%,2024-01-01,Industry Benchmark,medium,
Austin,West Campus,multifamily,B,stabilized_occupancy,94.0,%,2024-01-01,Industry Benchmark,medium,
Austin,West Campus,multifamily,C,stabilized_occupancy,92.0,%,2024-01-01,Industry Benchmark,medium,
Austin,West Campus,office,A,stabilized_occupancy,90.0,%,2024-01-01,Industry Benchmark,medium,
Austin,West Campus,office,B,stabilized_occupancy,87.0,%,2024-01-01,Industry Benchmark,medium,
Austin,West Campus,office,C,stabilized_occupancy,85.0,%,2024-01-01,Industry Benchmark,medium,
Austin,West Campus,retail,A,stabilized_occupancy,93.0,%,2024-01-01,Industry Benchmark,medium,
